code,description,last_updated
2722661016,Typhoid vaccination NOS (procedure),2025-09-01
796497015,Animal immunization for rabies (procedure),2025-09-01
835016011,"Stove, device (physical object)",2025-09-01
380696015,Left lower quadrant,2025-09-01
617719019,Boiled food (substance),2025-09-01
3729389014,Product containing only atenolol and chlortalidone (medicinal product),2025-09-01
5183315015,Cerebrovascular accident due to thrombosis of left anterior cerebral artery,2025-09-01
2941088015,"Decorative contact lens, extended-wear",2025-09-01
557499017,Other specified operation on structure adjacent to valve of heart (procedure),2025-09-01
4634199011,Surface region of upper trunk,2025-09-01
1491218014,Assess hospice care,2025-09-01
324252010,Other gaseous anesthetic agent poisoning,2025-09-01
2673414015,Albumin bound paclitaxel,2025-09-01
550217016,Vertigo associated with seizures (finding),2025-09-01
2159236018,Spironolactone prophylaxis,2025-09-01
3495410013,Bovine thrombin in topical dosage form,2025-09-01
117951016,Cartilaginous portion of Eustachian tube,2025-09-01
269695017,Bypass of colon by anastomosis of transverse colon to rectum,2025-09-01
127684015,Lactose factor,2025-09-01
258935013,Plasma alkaline phosphatase bone isoenzyme level,2025-09-01
282420017,Extubation (& [removal of endotracheal tube]),2025-09-01
418188017,Lumbar triangle,2025-09-01
840654012,Chlorhexidine (substance),2025-09-01
2619403014,"Ear, nose and throat symptom change",2025-09-01
2724315010,Contraceptn from other agency (finding),2025-09-01
2619743017,Ultrasound scan of fingers,2025-09-01
3990926010,Paracoccus aerius,2025-09-01
4625715011,Structure of horn of lateral meniscus (body structure),2025-09-01
332611016,"[X]Bus occupant injured in collision with fixed or stationary object, driver injured in traffic accident",2025-09-01
52084010,"Intracranial phlebectomy, NOS",2025-09-01
702202016,Seen by surgical fitting - service (finding),2025-09-01
505223017,ASO - Antistreptolysin O antibody titer,2025-09-01
2549094012,Mental and psychological observations,2025-09-01
5353081016,Interviewer led Chronic Respiratory Questionnaire emotional function subscale (assessment scale),2025-09-01
739623015,Dressing - action (qualifier value),2025-09-01
268555017,GA - Examination of oral cavity under general anaesthesia,2025-09-01
3772461013,Product containing carmustine in prolonged-release intralesional implant (medicinal product form),2025-09-01
605155011,Adverse reaction to biperiden (finding),2025-09-01
239095011,Diabetes clinic administration,2025-09-01
1769493016,Salmonella Marienthal (organism),2025-09-01
4945029012,Edetic acid,2025-09-01
596200011,Entire hiatus tendineus adductorius (body structure),2025-09-01
2567483019,"Nontraffic accident involving jump from motor vehicle, except off-road motor vehicle, while in motion, not on public highway, pedestrian injured (event)",2025-09-01
2764639014,Family history of visual disturbance,2025-09-01
3296734014,Infection caused by Anoplocephala,2025-09-01
244202012,"Loose body in joint, excluding the knee",2025-09-01
762718016,Retired procedure,2025-09-01
3487336018,Product containing celecoxib 50 mg/1 each oral capsule (clinical drug),2025-09-01
432344015,Dacarbazine adverse reaction,2025-09-01
583486012,Antepartum hemorrhage with coagulation defect unspecified (disorder),2025-09-01
835469018,Salicylate (substance),2025-09-01
2837591016,Revision of gastroplasty,2025-09-01
5309675010,Structure of apical inferoseptal segment of 18-segment model of myocardium of left ventricle,2025-09-01
685191018,Ifosfamide poisoning of undetermined intent (disorder),2025-09-01
2579283013,Does walk on flat surfaces,2025-09-01
597596018,"Deep full thickness burn of the trunk unspecified, without loss of body part",2025-09-01
3042045015,Antibody to Vesicular stomatitis Alagoas virus (substance),2025-09-01
2771175010,Finding of size of fetus,2025-09-01
2922384019,Escherichia coli serotype O100,2025-09-01
3505650010,Occlusion of left posterior cerebral artery (disorder),2025-09-01
4024116016,Enteral nutrition formula composition,2025-09-01
5353782019,History of gender confirmation surgery (situation),2025-09-01
320180013,Midcarpal joint sprain,2025-09-01
290659011,Benign neoplasm of pluriglandular involvement,2025-09-01
481712018,Structure of bronchus of left upper lobe,2025-09-01
3492693013,Product containing atovaquone 250 mg and proguanil hydrochloride 100 mg/1 each oral tablet,2025-09-01
3498928017,Eosinophilic meningitis due to Angiostrongylus cantonensis,2025-09-01
2476738016,Prednisone 5mg,2025-09-01
5416743010,Union for International Cancer Control stage IV:22 (qualifier value),2025-09-01
2691281017,Downward drift of outstretched supinated arm (finding),2025-09-01
2720039019,Complex partial status epilepticus (disorder),2025-09-01
823221000124110,Meringis dipodomys,2025-09-01
628750018,Remolding of cast brace (procedure),2025-09-01
3443807012,4-Hydroxyifosfamide,2025-09-01
680829012,Splitting - mental defense mechanism (finding),2025-09-01
102179011,Plant mitogen,2025-09-01
5045644010,Eye strain of left eye,2025-09-01
1778045011,Salmonella IIIb 58:z52:z35,2025-09-01
3763502010,Haloperidol 400 microgram/mL oral solution,2025-09-01
2529914018,SARS coronavirus LC4 (organism),2025-09-01
2157156015,Endarterectomy and angioplasty of popliteal artery,2025-09-01
581108013,Irreducible inguinal hernia NOS (disorder),2025-09-01
3523057018,Product containing monoctanoin,2025-09-01
2466301019,Articaine hydrochloride+epinephrine (product),2025-09-01
3742129010,Phenindione only product in oral dose form,2025-09-01
611787016,Dysostosis (disorder),2025-09-01
3452397013,Red snapper,2025-09-01
3299925012,Myelopathy caused by Human T-lymphotropic virus 1,2025-09-01
2748357017,Dendritic ulcer (disorder),2025-09-01
5073873016,Conventional release cutaneous pure liquid (dose form),2025-09-01
2467676010,Extended human recombinant zinc insulin (substance),2025-09-01
325751010,Train collision with gates,2025-09-01
2946879012,Cardiac insulation pad,2025-09-01
460545018,[V]Screening for isoimmunisation,2025-09-01
187170015,Neck of stapes,2025-09-01
232478010,Recreation/sport examination NOS,2025-09-01
113223015,Non-fluent aphasia,2025-09-01
1220183019,"Salmonella 54;z10;e,n,z15",2025-09-01
5224348015,Cutdown infusion,2025-09-01
5389969018,"Computed tomography of KUB (kidney, ureter, bladder)",2025-09-01
5372348018,Vesicular eczema of foot,2025-09-01
627508018,Psoriatic nail dystrophy (disorder),2025-09-01
837299014,Hodgkin's paragranuloma of lymph nodes of inguinal region AND/OR lower limb (disorder),2025-09-01
60912014,Maxillary right second premolar tooth,2025-09-01
512877014,Entire limen insulae,2025-09-01
2818858014,Raised hematology finding (navigational concept),2025-09-01
526347010,Antenatal 35 week examination,2025-09-01
2642566014,Structure of lymphatic system of upper limb,2025-09-01
3307522014,Familial keratoacanthoma,2025-09-01
1214252015,Typhoid vaccine 2-6x10(9)cfu,2025-09-01
4626040015,Structure of shaft of distal phalanx of thumb (body structure),2025-09-01
3880630013,Cefiderocol-containing product,2025-09-01
73624017,Nasalis larvatus,2025-09-01
82071011,Spermatocele,2025-09-01
2750647018,Genus Methylarcula (organism),2025-09-01
5088852014,Unstageable pressure ulcer of right elbow,2025-09-01
261409014,Stool culture cryptosporidium negative,2025-09-01
2617005016,Phoronida,2025-09-01
839395012,Subacute monocytic leukemia -RETIRED-,2025-09-01
2569438014,"[X]Accident to watercraft causing drowning and submersion, fishing boat (event)",2025-09-01
532964013,Requested: [FP45 from FPC] or [GP45 from HB],2025-09-01
523989018,Faeces odour: offensive,2025-09-01
3452300017,Eng Strom syndrome,2025-09-01
5389676013,Percutaneous transluminal angioplasty of internal carotid artery with vein graft using fluoroscopic guidance with contrast,2025-09-01
63636010,Arch of vertebra,2025-09-01
73137015,Blood group antigen Ull,2025-09-01
520100017,Cataract observation,2025-09-01
738329018,Nagori cattle breed (organism),2025-09-01
2474700018,H/O: phlebitis,2025-09-01
394548017,Removal of skin closure material from skin,2025-09-01
3461992014,Entire upper thigh region (body structure),2025-09-01
210922016,Acetivibrio species,2025-09-01
3742121013,Phenazopyridine and sulfamethoxazole and trimethoprim only product in oral dose form,2025-09-01
2152410011,Physical activity target strenuous exercise (finding),2025-09-01
453099015,H/O: Heart failure in last year,2025-09-01
4009795018,Oxazolidinedione-containing product,2025-09-01
5049005010,American Joint Committee on Cancer stage IIB (qualifier value),2025-09-01
3993436012,Measured intake of fluid in 24 hours,2025-09-01
5463154017,Clavien-Dindo classification grade V,2025-09-01
2162710012,"Salmonella III arizonae, group Y",2025-09-01
629139017,Intermediate X-linked muscular dystrophy (disorder),2025-09-01
573254010,Interphalangeal toe joint structure (body structure),2025-09-01
3082330019,Pneumonia due to Bordetella parapertussis,2025-09-01
3295854013,Dermatosis caused by flea,2025-09-01
2898269014,Ventricular septal defect with posterior malaligned outlet septum with overriding pulmonary valve (disorder),2025-09-01
106164019,Pseudorabies virus antibody test kit,2025-09-01
132947019,"Landrace pig, NOS",2025-09-01
423314019,Incoherent articulation,2025-09-01
1230473017,Organisms,2025-09-01
266029017,Therapeutic spinal puncture,2025-09-01
4553672011,Acute rheumatic fever with myocarditis (disorder),2025-09-01
2610848011,Ultrasound scan of hand (procedure),2025-09-01
422043010,Puncture wound of hand,2025-09-01
458369016,Drugs of abuse screening test,2025-09-01
828558012,Entire subcutaneous tissue of hypogastric region (body structure),2025-09-01
2881857015,Tunneled,2025-09-01
2818600011,Thrombophilia due to paroxysmal nocturnal haemoglobinuria,2025-09-01
4650451019,Product containing only odevixibat (medicinal product),2025-09-01
132400015,Murine epizootic diarrhea,2025-09-01
474931012,External ear and external auditory canal operations,2025-09-01
2615748018,Ophthalmic rotary prism (physical object),2025-09-01
2989718018,Cryptogenic fibrosing alveolitis,2025-09-01
41723017,Congenital postural lordosis,2025-09-01
272683017,Exploration of bladder,2025-09-01
702602012,Referral to hearing aid service (procedure),2025-09-01
825134017,Hydroxychloroquine (substance),2025-09-01
2550985019,Salmonella enterica subsp. enterica ser. Morocco,2025-09-01
617676012,Alcohol-containing substance (substance),2025-09-01
529167013,Biliary excision / repair,2025-09-01
257076015,Biopsy admin,2025-09-01
3675036013,Paracetamol 120 mg rectal suppository,2025-09-01
2720780019,Congenital alopecia (disorder),2025-09-01
3499656015,Combined oxidative phosphorylation defect type 8 (disorder),2025-09-01
68383016,LD antigen,2025-09-01
424095018,Unable to recognize faces by sight,2025-09-01
2794162015,Division of tibia and fibula,2025-09-01
2550968016,"Salmonella 1,42:z29:-",2025-09-01
832134016,Hyaluronoglucosaminidase (substance),2025-09-01
183962011,Lung implantation,2025-09-01
234457013,Toe arthroplasty,2025-09-01
4625888014,Structure of head of distal phalanx of middle finger,2025-09-01
5143612014,Instability of prosthesis of glenohumeral joint,2025-09-01
4631851013,Structure of branch of dorsal carpal arterial arch (body structure),2025-09-01
5459405010,Acute nontraumatic subdural hemorrhage,2025-09-01
843081010,Ancylopsetta quadrocellata (organism),2025-09-01
75109013,"Hb 87(F3), Thr-lys",2025-09-01
114034019,"CDPglucose 4,6-dehydratase",2025-09-01
234475014,Hand tendon sheath drained,2025-09-01
2735339019,Cat scratch fever antibody level (procedure),2025-09-01
3751113010,Allergy to dicyclomine,2025-09-01
2945270014,"Electrosurgical diathermy system conducting unit holder, reusable",2025-09-01
5277516012,Neuroendocrine composite haemangioendothelioma,2025-09-01
245693014,Open wound of tongue,2025-09-01
144740012,"Renin, normal salt intake measurement, recumbent, 6 hours",2025-09-01
219325016,Stairs in house,2025-09-01
435003018,Prednisolone allergy,2025-09-01
1215553019,Acetaminophen + oxycodone hydrochloride 500mg/5mg caplets,2025-09-01
648098010,Intestinal pouch (body structure),2025-09-01
817459017,Entire dorsal carpometacarpal ligament (body structure),2025-09-01
2571017010,Injury to driver of non-racing motor bicycle driven off public roadway (disorder),2025-09-01
2739701015,Muscular re-education (procedure),2025-09-01
583155014,Streptococcus rattus (organism),2025-09-01
2988435012,Family Acanthuridae,2025-09-01
487998018,Finding related to ability to use fork to feed self,2025-09-01
2938432011,"Menstrual tampon, scented (physical object)",2025-09-01
623997014,Anastomosis main bile duct to stomach (procedure),2025-09-01
673716010,Root of cervical plexus (body structure),2025-09-01
2721367013,No consent for MMR2 (situation),2025-09-01
3429175019,Tipiracil (substance),2025-09-01
168482012,Angiotensinogen measurement,2025-09-01
797085017,Injury of posterior tibial vein (disorder),2025-09-01
3718232015,Betamethasone- and neomycin-containing product in cutaneous dose form,2025-09-01
5169730011,Combined anterior and posterior repair of vagina and perineum (procedure),2025-09-01
554797012,Other specified operations on eye (procedure),2025-09-01
426941011,External ear furuncle drained,2025-09-01
5013687017,Gene product function descriptors (qualifier value),2025-09-01
753423010,Small plaque parapsoriasis (disorder),2025-09-01
30979018,Queyrat's erythroplasia,2025-09-01
529589016,Total abdominal hysterectomy,2025-09-01
833885015,Lifelong obesity (disorder) [Ambiguous],2025-09-01
2744338017,O/E - Left diabetic foot at high risk (finding),2025-09-01
306300018,Prolapsed arm unspecified,2025-09-01
484622016,Parietal cell autoantibodies,2025-09-01
2788667018,Surgically constructed arteriovenous graft (finding),2025-09-01
692411000124114,Sprain of right knee (disorder),2025-09-01
402454016,O/E - breathing description,2025-09-01
683043019,Difficulty terminating conversation (finding),2025-09-01
3567252015,Product containing only ascorbic acid 500 mg/1 each oral tablet,2025-09-01
